,label,text,like_count
439,1,为疫情防控和复工复产提供财税政策支持。,0
440,0,听不懂呜呜,0
441,0,新疆,0
442,0,你能解释一下，这是关于啥的？,0
443,1,新疆好多了,0
444,0,听不懂,0
445,0,啊,0
446,0,我是新疆的,0
447,0,说的一些啥都听不懂,0
448,1,嗯嗯,0
449,0,北京市朝阳区霄云路28 号先锋网信诈骗集团、爆雷9个月、诈死、逃离、受害者17万、卷走700亿、政府部门相互推诿、金融局霍学文多次为网信站台、并一再呼吁北京是最安全的、投资风险是最低的、我爱北京、请北京政府介入调查、追回我的血汗钱。,2
450,0,村不解封，不提供出行方便，一切白搭,0
451,0,新疆6个吧 现在,0
452,0,我看了,0
453,0,这是说的啥？,0
454,0,我懒么,0
455,0,高考,0
456,0,一直在  数据缓冲   看不到也听不到啊,0
457,0,? ? ? ?,0
458,1,我爱老师，我爱学校,0
459,0,我们五月份的大学生学科竞赛可以不要延期太靠后吗,0
460,1,今天是S6赛季的第一天，谁来吃鸡，CP一个赛季,0
461,0,有说过工资发放规则吗？,0
462,0,我爷爷去医院看病，医院说没空，叫他回去吃药，最后还是去世了,0
463,0,说实话吧！最近家庭关系有点紧张，看着办吧,0
464,1,加油，加油，中国，一切都在变好,0
465,0,新疆什么时候可以解封啊,0
466,0,房贷伤不起啊,0
467,0,这样的情况，看病的人都没法去医院看,0
468,0,网恋？,0
469,1,哈哈哈哎,0
470,0,别说了，等S6赛季过了吧！,0
471,0,我还中考嘞，太难了我丢,0
472,1,让我再打一个S6赛季,0
473,0,什么意思,0
474,0,再待下去，要疯了,0
475,0,害,0
476,0,我是高三,0
477,0,非国企房租减免政策有吗,0
478,0,一直卡？,0
479,0,知道得不到答案,0
480,0,我宁愿感染也要上班,0
481,0,开学开学,0
482,0,什么时候开学,0
483,0,大学真的最忙的毕业生是大三 忙着考研和保研的,0
484,1,想念村里的女同学，虽然他们脱单了，但是我还是想念。,0
485,0,能开学时肯定会开，暂时不开肯定是不能开,0
486,1,我想上学了,0
487,1,开学开学开学,0
488,0,一下午的网课,0
489,0,1,0
490,0,我想开学网课，太恐怖了,0
491,0,网课比教室上课时间还花的多,0
492,0,不开学不开心,0
493,1,中国加油,0
494,0,网课真的不能保证孩子能不能好好学,0
495,0,你紧张啥,0
496,0,大学生在不开学,0
497,0,,0
498,0,什么时候可以喝奶茶,0
499,1,开学开学开学开学开学,0
500,0,想出去放风吧,0
501,0,這是联防联控机制新闻发布会，跟咱们的开学好像没关系啊,0
502,0,为什么不给明确的答复,0
503,0,学生应该最后开学,0
504,0,对对 网课一点都不好,0
505,1,大学生想要开学,0
506,0,？？？,0
507,0,大学生好多好像也有网课,0
508,0,什么时候开学,0
509,0,什么意思,0
510,0,,0
511,0,网课课间休息十分钟就来了,0
512,0,中央财政的政策对于这次疫情来说真的很好了。真的为那些小微企业个体商户等考虑了。加油！,0
513,0,某些地方，别的地方的人能进来，自己地方的人缺不能走动，我真是服了，机票照卖，就是不让走，大疆无人机好,0
514,0,好好反超,0
515,0,北京一刀切的不允许返京,0
516,1,一定要保证孩子的安全，确定好在开学,0
517,0,能不能关注下湖北除武汉之外的地区,0
518,1,人民至上，生命至上,0
519,0,能不能出一个明确的答复,0
520,1,希望疫情尽快过去,0
521,0,有①吗,0
522,0,网课真的效率太低  我想上学去,0
523,0,湖北都没担心啥时候开学,0
524,1,希望这场灾难快点过去，希望一切都好，一切都会有最好的结果,1
525,0,我从初一到现在就没出过门,0
526,0,网上闲的都是大学生,0
527,1,一定要控制住！！加油啊,0
528,0,开学口罩都不够用,0
529,1,多项举措，解民忧,0
530,0,毕业狗伤不起呀,0
531,0,我要出去,0
532,1,现在现阶段的疫情的药物和疫苗研究到什么程度了啊,0
533,0,没办法,0
534,1,加油(? ??_??)?,0
535,0,口罩,0
536,1,开学开学开学开学开学 开学开学开学开学,0
537,0,口罩? 都在前线了,0
538,0,湖北啥时候开工,0
539,1,开学开学开学,0
540,0,单身大学生咋了,0
541,1,待到山花烂漫时  就开学了，，,0
542,1,真的真的好想开学,0
543,1,初三和高三小学弟小学妹你们撑住,0
544,0,艺术生想哭，文化半年没碰,0
545,0,1,0
546,0,大学生? 1,0
547,0,看来网上闲的都是学生,0
548,0,开学问教育部 税收部怎么知道什么开学,0
549,0,什么时候开学,0
550,0,村里女同学快脱单的是魔鬼吗？？？,0
551,1,举国之力，共度时艰,0
552,1,四月份,0
553,0,关心一下单身的大学生,0
554,0,来晚了 前面讲了啥呀,0
555,0,我老家有瞒报,0
556,0,啥时候开学,0
557,1,众志成城，战疫必胜,0
558,0,湖北省什么时候能够解封？,0
559,1,几回回梦里回延安，双手搂定宝塔山。 ,0
560,0,啥时候开学,0
561,0,他为啥不带口罩,0
562,0,我快撑不住了，快开学吧,0
563,0,高三强烈建议开学,0
564,0,我作业还没做完,0
565,0,快开学吧,0
566,0,请问高中什么时候开学？,0
567,1,希望疫情早日結束回覆正常生活,0
568,0,几号才开学啊,0
569,1,化危机为契机,0
570,0,卡死了,0
571,0,想问一下湖北除武汉外要隔离到什么时候 在外生活不容易没工资还要交房租 支援物资从来也没有收到过 也没有救助 菜价还贵,1
572,1,想去学校,0
573,1,加油亿万中国人民,0
574,1,开学开学开学开学开学开学开学开学,0
575,1,中国是中国人的中国??,0
576,0,快开学吧,0
577,0,但又不太希望高考推迟，我好难,0
578,1,众志成城，战疫必胜,0
579,1,会开学吗,0
580,0,啥时候开学,0
581,1,早点结束啊,0
582,0,我的女同学在村里都快脱单了,0
583,0,不开工，家里都支撑不了了,0
584,0,高校什么时候开学,0
585,0,,0
586,0,我们要求开学啊，网课太恐怖了,0
587,0,口罩买不到估计上不了学,0
588,1,第一次这么希望开学,0
589,1,希望大获全胜，赶走病毒,0
590,0,什么时候开学,0
591,1,众志成诚，胜利指日可待,0
592,0,可开学吧！,0
593,0,公考不会延迟,0
594,1,大概什么时间开学？,0
595,1,高校开学啥时候？,0
596,0,不戴口罩？,0
597,1,想开学,0
598,0,多会开学,0
599,1,武汉市可以送快递点外卖，可以出去吃烧烤喝啤酒，请问湖北其他市到底什么时候解封？？？,0
600,0,他咋不带口罩,0
601,0,关心一下大学生吧,0
602,1,高考加油！,0
603,1,再堅持堅持…胜利就在前方…,0
604,0,什么时候开学,0
605,0,,0
606,1,好想开学,0
607,1,什么时候开学呀,0
608,1,好想开学,0
609,0,宾馆啥时候开门宾馆啥时候开门宾馆啥时候开门宾馆啥时候开门,0
610,0,再不开学我也要疯了,0
611,0,公考会延迟吗,0
612,0,什么时候能开学,0
613,1,武汉的路过，只想早点结束，能够上班,0
614,0,我那些同班的女同学都被挖墙脚了,0
615,0,高考会推吗高考会推吗高考会推吗高考会推吗高考会推吗高考会推吗高考会推吗,0
616,1,有序复工复产，保障发展大局,0
617,1,没有一个春天不会到来,0
618,0,啥时候开学,0
619,0,什么时侯开学啊,0
620,1,疫情早点过去吧！加油中国,0
621,1,加油,0
622,0,有发改委没,0
623,0,新疆到现在没复工已经在家封了42天 国务院希望能关注一下,1
624,0,山穷水尽了我,0
625,0,湖北人没有发声,0
626,0,我只关心各地有瞒报吗,0
627,0,宾馆啥时候开门,0
628,0,公司还在派人去外地出差。不去的自己辞职。,0
629,0,,0
630,1,加油，中国,0
631,1,向最美逆行者致敬,0
632,0,我已经不出门45天没出门了,0
633,0,经济报纸的记者你说懂不懂税,0
634,0,40天没出家门,0
635,0,什么时候能正常营业啊？,0
636,0,,0
637,0,疫情，能看清许多，不论是做人还是做事。,0
638,1,希望认真制定高考方案,0
639,0,就是抒发一下心声,0
640,0,"被贪官亲戚唐章东唐章贤唐振家迫害致家破人亡，请关注微博账号 誓死告贪官唐章东,唐永汉韦华腾陈振环邵卫国庄武兴，家破人亡5岁儿子“意外”坠楼身亡，父親被下藥“生病死”。广东潮州海关官员唐章东多次指使他人对我及家人下精神类药物毒品，唐章东毁我三代人，受到隐晦死亡威胁，唐章东总-参背景",0
641,0,直接九月一号开学吧,0
642,1,安全第一吧 期待早日解封,0
643,1,敬畏生命，感恩生命之美,0
644,1,加油,0
645,0,这样的情况，上半年别想开学了,0
646,0,12366,0
647,0,开学时间一推再推，到底要推到什么时候,0
648,0,不出门40天你试一下，,0
649,0,我就服左下角那个女的,0
650,1,疫情防控，人人有责,0
651,0,这几个记者懂税吗我想知道,0
652,1,应该大力减免税费,0
653,0,什么时候解封,0
654,1,抗疫必胜！感谢所有人的努力,1
655,1,安心居家，做好自我防护,0
656,0,什么时候天津和北京之间可以不用两地隔离14天啊,0
657,0,问开学的在这得不到答案,0
658,0,什么时候解封,0
659,0,湖北武汉外的地区怎么搞，,0
660,0,高三可以尽量快点开学,0
661,0,嘘,0
662,1,在家不香吗它,0
663,0,减税还不实际？？？,0
664,1,疫情对经济社会的影响是短期的,0
665,0,,0
666,0,在家上课，好难,0
667,0,湖北其它地区怎么搞,0
668,1,我想念我那些女同学,0
669,1,加油！,0
670,0,什么时候开学！,0
671,0,小微企业 广州地区了,0
672,0,北方天空下中國夢我的夢??,0
673,0,各位老板可以听听，关于复工复产国家给出了那些财税支持！,0
674,1,科学有序复工复产，稳定发展大局,0
675,1,心系人民，为民排忧,0
676,0,各地的开学时间不一样吧,0
677,0,什么时候开学,0
678,1,愿早日结束，人民安居乐业,0
679,1,人民全员参与，打赢疫情防控阻击战,0
680,1,抗疫之后，要做好群众复工复产的相关保障工作，尽快稳定市场信心！加油?,0
681,0,啥时候开学,0
682,0,这场和财政税收相关，没有教育部门的,0
683,1,保障民生，改善民生,0
684,1,想上班,0
685,1,好想上学,0
686,0,京津冀健康码互认，啥时候实施啊,0
687,1,我想开学  上学,0
688,0,在家不像吗,0
689,0,说点实际的,0
690,1,听好消息,0
691,1,做好防护，全民参与,0
692,0,去吧,0
693,0,什么时候开学,0
694,1,想开学,0
695,1,我想去上学,0
696,1,加油！,0
697,0,什么时候开学,0
698,1,打赢疫情防控阻击战,0
699,0,四川人民报道,0
700,0,管住自己的嘴，转变观念,0
701,1,经济社会正在加快恢复,0
702,1,我也特别想看开学,0
703,1,统筹推进各项工作,0
704,1,转变观念，拒绝野味,0
705,0,肥硕,0
706,0,税金转嫁问题怎么解决？,0
707,0,什么时候开学,0
708,1,要准确把握疫情,0
709,1,严厉打击非法野生动物交易,0
710,0,什么时候开学啊啊啊啊啊啊啊！？！,0
711,0,我在湖北已经被关了40多天了哦,0
712,1,加油中国，武汉,0
713,0,一般纳税人减税吗,0
714,1,加油中国,0
715,1,总结经验，把措施规范化，制度化,0
716,1,乖乖巧巧等,0
717,0,高三在线哭泣,0
718,0,网课真的效率太低了,0
719,0,不懂税的人问的这个问题呀,0
720,1,我真的只想知道什么时候开学,0
721,1,中国加油,0
722,0,湖北其他地区能否实行分级管控？,1
723,1,使各项政策易于知晓，一站办理,0
724,0,读书的，你们这个学期会补课到没完了,0
725,1,开学好,0
726,1,加油,0
727,1,好好听,0
728,0,,0
729,1,想出去玩啊,0
730,0,征期延迟吗,0
731,0,,0
732,0,求解答啊啊啊啊啊啊啊啊,0
733,0,没有教育部门…问啥开学,0
734,0,网课太难了,0
735,0,大学毕业生咋办,0
736,1,全力以赴，保障人民生命安全,0
737,0,想吃麻辣烫,0
738,0,这个月征期延迟吗,0
739,0,大学这一学期还有吗,0
740,1,加油湖北加油中国,0
741,1,要提高复工复产服务便利,0
742,0,什么时候开学,0
743,1,做好复工复产疫情防控工作！中国加油?,0
744,0,山西平遥襄垣林盛村大量糖心红富士，酥梨滞销，因疫情影响道路封闭快递不畅通，农民辛苦一年没有收入，当地储存条件有限急需销售，现在向社会求援，有没有人可以来帮帮我们，可以来收购。,19
745,1,想开学,0
746,1,想逛街,0
747,0,,0
748,1,继续努力吧,0
749,1,想去吃东西,0
750,1,不要掉以轻心，让疫情反弹,0
751,0,不想上网课,0
752,0,要工作,0
753,1,真的好想开学,0
754,1,想开学,0
755,0,大学狗卑微求不要剥削暑假,0
756,1,想工作,0
757,0,赶紧,0
758,0,加你吗,0
759,1,一定要内在防控结合,0
760,1,全面胜利??,0
761,1,病毒不可怕，我们一定能战胜它！,0
762,1,想开学,0
763,1,可以有文字吗？方便听障人士～,0
764,0,4月,0
765,0,什么时候开学,0
766,0,防止外部传染源输入,0
767,1,想开学加一,0
768,0,。。。,0
769,0,工作停，口不停，怎么办？,0
770,1,相信中央，相信政府！,0
771,1,想开学,0
772,0,什么时候开学,0
773,1,指导指定符合单位特点的防控规范,0
774,0,高三开学。。。,0
775,0,看不清走势了,0
776,0,可以回答一下吗,0
777,0,想开学,0
778,1,希望疫情过后物价不要涨！,2
779,1,为所有的逆行者致敬！,0
780,1,好想上学啊,0
781,1,应急处置措施要科学合理,0
782,0,耳朵好像精灵,0
783,1,中国一定能打赢这次疫情攻坚战！,0
784,1,积极帮助复工单位解决难题,0
785,1,落实防控主体责任,0
786,0,啥时候开学呀,0
787,1,督促企事业单位严格执行疫情防控规定,0
788,1,今天刚才最后一次排查量体温，估计是摸底。不出意外一周左右就有好消息！,1
789,1,不聚餐，不给祖国拖后腿！,0
790,1,开学,0
791,1,复工还需要谨慎的进行，争取一次性解决，涉及生命的事情，千万慎重,0
792,0,房贷不能停,0
793,1,保障市场供应,0
794,1,春天马上就要来了！,0
795,1,最美的还没来,0
796,1,取消进京证次数限制吧,0
797,1,恢复稳定就业，畅通交通运输,0
798,1,领导,0
799,1,加油,2
800,0,为什么带口罩？,0
801,1,众志成城，心手相牵！,0
802,1,加油武汉,0
803,0,,0
804,1,中国加油呀！,0
805,0,房贷呢？,0
806,0,为什么他不带口罩,0
807,0,普通话都不会说？,0
808,1,政府应支持复工,0
809,1,奋斗在一线的战士们辛苦了！,0
810,1,勤洗手，出门戴口罩！,0
811,1,精准稳妥推进复工复产,0
812,1,中国加油！！中国一定行的！因为是中国人[加油][加油][加油],1
813,1,万众一心，攻克疫情！,0
814,1,有针对性的落实防控责任,0
815,1,我永远热爱这片土地热爱这个国度热爱这个优秀民族,0
816,1,中国加油！武汉加油！,0
817,1,向前线工作者致敬！,0
818,1,胜利在向我们招手！,0
819,1,保卫我湖北,0
820,1,实施更严格的管理措施,0
821,1,防止反向输入，争取疫情早日过去,0
822,1,加油?,0
823,1,希望早点恢复正常！,0
824,0,太多当官的真是不作为，气人的很。像这次疫情我觉得所有从捐赠物资开始，就应该公开透明，我不说有多少是真正的送到群主居民手里了。我们不是在意这些物资，是觉得气人。,29
825,1,加油,0
826,1,加油加油,0
827,1,为所有的医护人员点赞！,0
828,0,湖北省内什么时候开放已经40天了，再关就要在老家过清明了,80
829,1,中国加油，我们必胜！,0
830,1,快点落实政策下发吧。哈哈,0
831,0,国外疫情会影响国内大学开学吗,0
832,1,希望早日结束这场疫情！,0
833,1,联防联控，抗击疫情,0
834,1,希望疫情早点结束,0
835,1,中国加油，武汉加油！,0
836,1,支持联防联控机制。,0
837,1,[加油][加油][加油],0
838,1,加油加油??,0
839,1,我想知道为什么不能控制境外人口输入，，,1
840,1,希望湖北根据疫情严重程度分级管理，不要一刀切封全部封死,53
841,0,北京摇号取消吧！,0
842,1,不要放松,0
843,1,加油,0
844,1,加油?,2
845,1,加油中国！,0
846,1,加油,0
847,0,请严禁学生和教师提前返回疫情较严重的城市,1
848,1,[加油],0
849,0,,0
850,1,武汉加油呀,0
851,1,中国加油,0
852,0,z,0
853,0,单机？,0
854,1,加油,0
855,1,来了,0
856,1,加油，早日结束这场战疫,2
857,0,那位女记者，旁边这位女记者,1
858,0,请大家了解安徽国风塑料工厂一员工确诊一名，但是安徽数据更新为0。不能服重！,0
859,1,加油！中国??,5
860,1,强烈建议:每年2月6号定为“口罩节”，警告贪官污吏，纪念李医生！！！,1
861,0,专点美女记者提问,0
862,1,加油?,1
863,0,严防境外输入，北京上海广东山东辽宁都要注意。,6
864,0,,0
865,1,中国加油??我们必胜,1
866,1,加油,0
867,1,疫情赶紧结束吧,2
868,1,复工也要严防病毒境外输入,1
869,1,现在整看着呢,3
870,1,中国??,0
871,1,希望这场灾难早日结束，有人食不果腹，有人入不敷出……快点恢复正常秩序吧！,85
872,1,复工复产开学要慎重，大家经不起折腾了，??加油！,12
873,0,我每天只出不进，好难呀,1
874,1,加油,0
875,1,中国加油,0
876,0,???????????????????,0
877,1,中国加油哇,2
878,1,让我康康,4
879,1,希望疫情快点好起来,2
880,1,加油加油,0
881,1,一个月前，我盼望着中国不要全红。现在，我盼望着全世界不要全红！警惕外来输入，全国战疫的结果不能最后功亏一篑！！不然会伤了我们大家的心！！！,67
882,0,降准吗,0
883,1,希望早点恢复正常,2
884,1,加油,0
885,1,希望这场灾难早日结束，有人食不果腹，有人入不敷出……快点恢复正常秩序吧！,85
886,0,湖北省内什么时候开放已经40天了，再关就要在老家过清明了,80
887,1,一个月前，我盼望着中国不要全红。现在，我盼望着全世界不要全红！警惕外来输入，全国战疫的结果不能最后功亏一篑！！不然会伤了我们大家的心！！！,67
888,1,上海名医张文宏：“不尽快复工，死亡人数将高于新冠肺炎。”第一个为全面复工吹哨的人，很多地方是开始应该严控的时候放松，现在应该全面复工的时候严控，不作为乱作为，尤其是个别低风险地区农村里不让进出，中小微个体户不让复工，农民工失业没有经济来源一刀切。,52
889,0,湖北省内除武汉，什么时候解封？这样下去工作要丢了，外面租的房每月正常交租，菜都难买还贵，苹果20一斤了，这样下去要怎么生存下去了,59
890,1,希望湖北根据疫情严重程度分级管理，不要一刀切封全部封死,53
891,1,中国加油！,20
892,0,西北某自治区，已经封锁近40天情况下，再喜提十四天。,40
893,0,太多当官的真是不作为，气人的很。像这次疫情我觉得所有从捐赠物资开始，就应该公开透明，我不说有多少是真正的送到群主居民手里了。我们不是在意这些物资，是觉得气人。,29
894,0,45天健康湖北人什么时候解封,30
895,0,山西平遥襄垣林盛村大量糖心红富士，酥梨滞销，因疫情影响道路封闭快递不畅通，农民辛苦一年没有收入，当地储存条件有限急需销售，现在向社会求援，有没有人可以来帮帮我们，可以来收购。,19
896,0,滞留在湖北的外地人员什么时候才能复工,29
897,0,,6
898,1,还是张文宏亲民，不废话，简单，简短，易懂。能3分钟讲完就不会拖10分钟。,14
899,1,加油一切会好的,9
900,1,加油，一切都会好的,6
901,1,中国加油,7
902,1,中国加油！春天一定会来！,3
903,1,复工复产开学要慎重，大家经不起折腾了，??加油！,12
904,1,早点开学吧,3
905,1,现在整看着呢,3
906,0,湖北武汉市以外的市，什么时候能够出去？请政府先放我们有私家车的出去吧，在家里关了快2个月了！我们县级市已经14天以上零新增，零疑似！,20
907,1,中国加油，武汉加油,2
908,1,大中国基本上已经控制住了  就是那些境外入境的人可能会带来麻烦  而且只有我们中国免费 长期在国外的人都想回来免费了,7
909,1,严防境外输入，北京上海广东山东辽宁都要注意。,6
910,0,有网课能不能不占暑假,4
911,0,网课效率低  我想上学去,5
912,1,加油,2
913,1,加油?,2
914,0,:1、头顶“政府光环”，#先锋#集团庞大金融帝国为他人洗钱转移资产，#网信#血洗17万投资人上千亿资金，老总#张振新#伦敦诈死，幕后黑手不详，在逃高管背景复杂，17万投资人遭受金融瘟疫2、#普惠金融#不只收割财富，还有社会诚信！#先锋#集团实控人离奇背景，谁在后面给他站台？@人民日报 @公安部刑侦局,16
915,1,希望疫情过后物价不要涨！,2
916,0,1、头顶“政府光环”，#先锋#集团庞大金融帝国为他人洗钱转移资产，#网信#血洗17万投资人上千亿资金，老总#张振新#伦敦诈死，幕后黑手不详，在逃高管背景复杂，17万投资人遭受金融瘟疫2、#普惠金融#不只收割财富，还有社会诚信！#先锋#集团实控人离奇背景，谁在后面给他站台？@人民日报 @公安部刑侦局,14
917,0,湖北武汉市以外的市，什么时候能够出去？请政府先放我们有私家车的出去吧，在家里关了快2个月了！,8
918,1,加油，早日结束这场战疫,2
919,1,加油?,1
920,1,中国加油??我们必胜,1
921,1,中国加油哇,2
922,0,房租减免，房东不肯怎么办,2
923,0,这些领导里面有没得教育部的呀,1
924,0,新疆还有6个，宁夏还有5个,2
925,0,本人一名在读学生，于2019年12月22日，遭到电信诈骗，资金流入广州华多网络科技有限公司，被骗人数不计其数，此公司涉案资金达上亿元，迟迟没得到相关政府的重视，望有关部门能重视起来，彻查此事，给受骗者一个说法，维护社会公平正义，让骗子得到应有的惩罚！,1
926,1,疫情赶紧结束吧,2
927,0,网信作为国家互联网经济的龙头，现在拖欠着700亿不还，让十七万个家庭活在水深火热之中，这是霍学文职能部门的监管失职吗？,1
928,1,想开学,1
929,1,中国加油！！中国一定行的！因为是中国人[加油][加油][加油],1
930,1,复工也要严防病毒境外输入,1
931,0,我每天只出不进，好难呀,1
932,1,希望疫情快点好起来,2
933,1,希望早点恢复正常,2
934,0,: 湖北卫视需要严格整顿，一个卫视台播出的新闻都能把安徽省会合肥市的行政区划给弄错了，误导所有观众，真是太垃圾了。这种行为就是胡作非为胆大包天。卫视新闻代表的是你们政府的宣传窗口。我们安徽既出大量的人力物力财力，又治愈了那么多危重患者，最后全归小江苏了。真是启齿大辱，太不要脸了,0
935,1,中国加油,0
936,0,,0
937,1,中国加油,0
938,0,是铁粉吗,0
939,1,期待好消息越来越多,0
940,1,向最美逆行者致敬,0
941,1,敬畏生命，感恩生命之美,0
942,1,没有一个春天不会来到,0
943,1,有序复工复产，保障发展大局,0
944,1,加油,0
945,1,中国加油，爱我中华,0
946,0,，,0
947,0,财务人员听的懂,0
948,0,线上教育就是很分化，也是淘汰一批学生和家长,0
949,0,宁夏什么时候解封,0
950,0,北京摇号什么时候高度关注,0
951,0,我不是大老板  税前干啥,0
952,1,家里待着好 暑假该放放就行啊,0
953,0,紧张啥 反正也是排练好的,1
954,0,河北的有吗？幼儿园啥时候开,0
955,0,有1,0
956,0,,0
957,0,我怎么卡了,0
958,1,白衣服记者很漂亮啊,0
959,0,1,0
960,1,为了家庭和睦  快点开学吧,0
961,1,【正直播！#国务院举行联防联控机制发布会#】全程直播↓#天水城事#,0
962,0,什么时候开学呢？？？,0
963,0,幼儿园能开学不了,0
964,0,难道去了北京天津上学还要校内隔离吗,0
965,0,开学呀,1
966,0,不过开学好像不敢立马就开,0
967,0,幼儿园呢？,0
968,0,北京摇号什么时候高度关注,0
969,1,给摄影师加鸡腿,0
970,1,中国人真牛,0
971,1,想吃,0
972,0,烤全羊,0
973,1,我吃羊肉串,0
